Features,Strength
"(4, 6, 8, 9, 12, 22, 23, 24)",0.2052147626876831
"(2, 3, 4, 11, 30)",0.20486152172088623
"(2, 3, 8, 11, 17, 20, 25, 26)",0.2039019823074341
"(1, 2, 3, 6, 9, 12, 14, 17, 20, 23, 24)",0.20320634841918944
"(1, 4, 6, 8, 9, 12, 22, 23, 24)",0.19916096925735474
"(2, 3, 6, 9, 14, 17, 20, 23)",0.19542715549468995
"(2, 4, 8, 12, 22)",0.19246060848236085
"(1, 3, 12, 17, 20, 27)",0.19204566478729249
"(6, 9, 24)",0.1912526845932007
"(2, 9, 20, 22, 30)",0.19105968475341797
"(3, 8, 9, 20)",0.19015332460403442
"(2, 3, 4, 8, 11, 20, 24)",0.1858394503593445
"(1, 2, 3, 6, 8, 9, 12, 14, 17, 20, 23, 24)",0.18281394243240356
"(2, 4)",0.17671043872833508
"(8, 24)",0.17474671602249145
"(1, 3, 4, 6, 17, 20, 24)",0.17111053466796874
"(8, 10, 12, 14, 17)",0.17051551342010499
"(4, 30)",0.16835035085678102
"(2, 6, 8, 10, 14, 30)",0.16807023286819459
"(3, 8, 12, 20, 24)",0.16797856092453003
"(2, 4, 8, 9, 11, 12, 14, 20, 22, 30)",0.16767383813858033
"(2, 6, 8, 9, 11, 20, 24, 30)",0.16710835695266724
"(6, 9, 22, 23, 24)",0.16706031560897827
"(1, 2, 3, 8, 11, 17, 20, 24)",0.16620151996612548
"(1, 2, 3, 6, 14, 20, 24)",0.16534078121185303
"(2, 3, 9, 17)",0.16284532546997071
"(2, 6, 9, 20, 22, 30)",0.1626099705696106
"(2, 3, 4, 11, 22, 30)",0.16242733001708984
"(2, 14, 20, 30)",0.16027491092681884
"(2, 4, 8, 12, 17, 22)",0.1572140097618103
"(2, 3, 12, 14, 20)",0.1554834723472595
"(6, 9, 22, 23, 24, 30)",0.15371198654174806
"(1, 3, 4, 6, 14, 17, 20, 24)",0.152995765209198
"(6, 9, 14, 22, 23, 24, 30)",0.15286959409713746
"(1, 2, 3, 12, 14, 20)",0.1528601884841919
"(3, 8, 23, 24)",0.15074232816696168
"(3, 20, 22)",0.1501597285270691
"(1, 3, 4, 6, 11, 14, 17, 20, 24)",0.14900343418121337
"(4, 8, 24)",0.14868170022964478
"(4, 8, 9, 10, 22, 23, 24)",0.14842942953109742
"(2, 8, 12, 17, 22)",0.14770594835281373
"(1, 4, 6, 8, 9, 10, 22, 23, 24)",0.1466146945953369
"(1, 2, 3, 6, 8, 14, 20, 24)",0.1461363196372986
"(2, 8, 12, 17, 20, 22)",0.14557833671569825
"(1, 2, 3, 11, 20)",0.1454253911972046
"(9, 10, 30)",0.14370607137680053
"(1, 3, 4, 6, 11, 14, 17, 20, 24, 27)",0.1426891565322876
"(1, 3, 17, 20, 24, 26)",0.14244965314865113
"(3, 8, 12, 20)",0.1421472668647766
"(8, 11, 12, 17)",0.14019129276275635
"(1, 2, 3, 8, 12, 14, 20)",0.14018418788909912
"(1, 3, 4, 6, 9, 11, 14, 17, 20, 24, 27)",0.13968273401260375
"(2, 3, 14, 20)",0.13964009284973145
"(4, 8, 20, 24)",0.13809837102890016
"(2, 6, 8, 10, 14, 22, 30)",0.13795864582061768
"(2, 6, 8, 9, 20, 22, 30)",0.1369286894798279
"(1, 2, 3, 6, 8, 14, 17, 20, 24)",0.13645548820495607
"(2, 3, 6, 9, 14, 17, 20, 23, 30)",0.1356503963470459
"(4, 6, 8, 9, 10, 22, 23, 24)",0.13494064807891845
"(2, 6, 8, 9, 20, 22, 24, 30)",0.13407503366470336
"(1, 2, 3, 4, 6, 9, 11, 14, 17, 20, 24, 27)",0.13119529485702514
"(3, 4, 8, 12, 17, 20)",0.13110930919647218
"(2, 3, 12, 17, 20)",0.13088686466217042
"(6, 8, 10, 12, 14, 17)",0.12953156232833862
"(1, 2, 3, 6, 8, 12, 14, 17, 20, 24)",0.12792266607284547
"(2, 3, 9, 17, 30)",0.12780228853225709
"(1, 3, 6, 12, 17, 20, 27)",0.1266748070716858
"(2, 4, 8, 9, 11, 12, 14, 17, 20, 22, 30)",0.1263712763786316
"(8, 11, 12, 17, 20)",0.12340129613876342
"(2, 3, 6, 9, 11, 14, 17, 20, 23, 30)",0.12320468425750733
"(1, 2, 4, 8, 9, 12, 17, 22)",0.12318310737609864
"(4, 6, 8, 10, 12, 14, 17)",0.12271325588226319
"(1, 2, 3, 8, 11, 17, 20, 23, 24)",0.12006285190582275
"(2, 3, 8, 12, 22)",0.11928035020828247
"(2, 8, 12, 14, 17, 20, 22)",0.11880955696105958
"(2, 3, 4, 6, 8, 11, 12, 14, 17)",0.11855810880661011
"(1, 2, 3, 8, 9, 11, 17, 20, 23, 24)",0.11849277019500733
"(3, 8, 12, 17, 20, 24)",0.118076491355896
"(2, 3, 4, 8, 11, 12, 17, 20, 24)",0.11717424392700196
"(2, 3, 8, 11, 14, 20)",0.11557458639144898
"(2, 3, 8, 12, 14, 22)",0.1145889401435852
"(3, 4, 8, 20)",0.11253566741943359
"(2, 3, 4, 6, 8, 9, 11, 12, 14, 17)",0.11169668436050414
"(2, 3, 6, 8, 14, 20)",0.11151639223098755
"(4, 6, 8, 20, 24)",0.1101332426071167
"(2, 12, 14, 20, 24)",0.10947469472885132
"(2, 4, 9, 11)",0.10842390060424804
"(8, 20, 22, 24)",0.10815057754516602
"(1, 3, 6, 11, 12, 17, 20, 27)",0.1078608512878418
"(3, 8, 9, 20, 26)",0.10697546005249023
"(10, 22, 30)",0.10680795907974243
"(2, 3, 4, 9, 11, 22, 30)",0.10614393949508667
"(2, 3, 8, 20, 25, 26)",0.10572422742843628
"(1, 2, 6, 8, 9, 11, 20, 24, 30)",0.10554764270782471
"(2, 3, 6, 8, 10, 12, 17, 20, 24)",0.10466588735580444
"(3, 8, 9, 20, 25, 26)",0.10232034921646119
"(1, 2, 3, 4, 8, 9, 11, 17, 20, 23, 24)",0.10181097984313965
"(3, 11, 12, 20)",0.10133123397827148
"(2, 3, 11, 12, 20)",0.10082764625549316
"(1, 3, 17, 20, 24, 25, 26)",0.10045074224472046
"(2, 3, 11, 12, 17, 20)",0.10013164281845092
"(1, 2, 3, 6, 8, 9, 12, 14, 17, 20, 22, 23, 24)",0.10002167224884033
"(4, 6, 9, 14, 22, 23, 24, 30)",0.09984268546104431
"(1, 2, 3, 4, 6, 8, 9, 12, 14, 17, 20, 22, 23, 24)",0.09960585236549377
"(1, 2, 6, 8, 9, 10, 11, 20, 24, 30)",0.09932463765144348
"(4, 6, 9, 10, 22, 23, 24)",0.0986478090286255
"(2, 3, 4, 8, 12, 23)",0.09840601086616516
