Features,Strength
"(1, 2, 4, 13, 15)",2.7841039657592774
"(1, 3, 4, 6, 8, 9, 10, 15)",2.77677059173584
"(6, 7, 8, 11, 12, 13, 16)",2.764796257019043
"(2, 5, 7, 8, 9, 10, 11, 12, 13)",2.7561529159545897
"(4, 6, 7, 8, 9, 12, 13, 14, 15)",2.746217155456543
"(1, 3, 5, 11, 12, 13, 15)",2.744853210449219
"(2, 3, 4, 7, 8, 11, 12, 16)",2.7294965744018556
"(3, 5, 8, 9, 10, 11, 13, 15, 16)",2.72696590423584
"(5, 6, 8, 9, 13, 14, 16)",2.723704528808594
"(1, 2, 3, 4, 6, 8, 9, 10, 15)",2.7015880584716796
"(5, 12, 13, 14, 16)",2.682026481628418
"(1, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16)",2.6509572982788088
"(1, 6, 8, 9, 11, 13, 14, 15)",2.636096954345703
"(1, 2, 4, 5, 6, 8, 9, 10, 12, 14, 15, 16)",2.615120506286621
"(1, 4, 7, 8, 9, 10, 13, 14, 16)",2.6121248245239257
"(1, 3, 5, 7, 11, 12, 13, 15)",2.6115928649902345
"(1, 6, 8, 9, 11, 13, 14, 15, 16)",2.6088176727294923
"(1, 2, 4, 6, 13, 15)",2.6064624786376953
"(5, 6, 8, 9, 10, 13, 14, 16)",2.5856271743774415
"(2, 7, 10, 11, 12, 14)",2.5746002197265625
"(1, 2, 3, 4, 5, 9, 10, 11, 15, 16)",2.5640213012695314
"(3, 5, 8, 10, 12, 14, 15, 16)",2.5332685470581056
"(3, 4, 6, 9, 12, 13)",2.520168495178223
"(1, 2, 3, 4, 6, 7, 8, 9, 10, 12)",2.492034912109375
"(3, 4, 5, 8, 9, 10, 11, 13, 15, 16)",2.4719337463378905
"(1, 7, 8, 15)",2.4581924438476563
"(5, 7, 8, 12, 13, 15)",2.4375980377197264
"(1, 7, 8, 10, 12, 13)",2.435733413696289
"(2, 3, 7, 10, 11, 12, 14)",2.4325336456298827
"(1, 2, 3, 5, 8, 9, 10, 12, 13, 15)",2.4285581588745115
"(5, 7, 8, 9, 12, 13, 15)",2.4260541915893556
"(1, 9, 10, 11, 14)",2.4181331634521483
"(2, 6, 8, 9, 10, 11, 12)",2.4165267944335938
"(2, 4, 7, 8, 9, 11, 15)",2.410738945007324
"(2, 5, 7, 12, 13, 15, 16)",2.3897077560424806
"(4, 5, 6, 8, 9, 11, 13, 14, 15)",2.3794294357299806
"(1, 2, 3, 4, 5, 8, 9, 10, 11, 15, 16)",2.3788888931274412
"(8, 9, 10, 11, 12, 13, 14)",2.3634082794189455
"(2, 4, 6, 8, 12, 13)",2.360432815551758
"(1, 3, 5, 6, 7, 11, 12, 13, 15)",2.3604000091552733
"(1, 4, 8, 9, 13, 15)",2.3325023651123047
"(3, 5, 8, 10, 12, 13, 14, 15, 16)",2.329331970214844
"(1, 3, 5, 6, 7, 8, 11, 12, 13, 15)",2.3256540298461914
"(2, 3, 7, 10, 11, 12, 14, 15)",2.30670223236084
"(2, 4, 6, 8, 10, 12, 13)",2.286663055419922
"(3, 4, 9, 10, 12, 13, 14, 16)",2.254481157385271
"(2, 4, 5, 7, 12, 13, 15, 16)",2.2446369171142577
"(2, 5, 6, 7, 11)",2.2310672760009767
"(1, 6, 8, 9, 10, 11, 13, 14, 15, 16)",2.216377067565918
"(2, 4, 6, 8, 10, 12, 13, 15)",2.210365104675293
"(1, 2, 4, 7, 8, 9, 11, 15)",2.193446159362793
"(3, 4, 6, 9, 12, 13, 15)",2.161872673034668
"(5, 6, 8, 9, 12, 13, 15)",2.152656364440918
"(9, 10, 11, 12, 14, 16)",2.145933151245117
"(2, 4, 5, 7, 8, 12, 13, 15, 16)",2.1360698699951173
"(3, 4, 8, 9, 10, 12, 13, 14, 16)",2.1292497634887697
"(1, 4, 5, 8, 9, 13, 15)",2.1226545333862306
"(1, 2, 4, 7, 8, 9, 11, 12, 15)",2.1063119888305666
