Features,Strength
"(1, 8, 10, 11)",0.20557353496552638
"(7, 9, 10)",0.20504298210144042
"(1, 8, 10, 11, 12)",0.20310592651367188
"(1, 3, 9, 10, 11)",0.20104672908782958
"(1, 2, 5, 6, 9)",0.19972245693206786
"(2, 3, 7, 10, 11)",0.199698007106781
"(1, 3, 7, 11)",0.1991159200668529
"(1, 2, 3, 4, 7, 11)",0.1984877645969391
"(1, 2, 3, 9, 11)",0.1950737476348877
"(2, 10)",0.19454582929611205
"(1, 2, 3, 5, 9, 11)",0.19139652252197265
"(1, 3, 7, 9, 11)",0.1900188684463501
"(1, 2, 3, 4, 9, 10, 11)",0.18950928449630738
"(1, 2, 3, 9, 10, 11)",0.18565257787704467
"(3, 4, 7, 8, 11, 12)",0.185641336441049
"(1, 2, 3, 4, 7, 8)",0.18530527204275132
"(6, 8, 9)",0.18506691455841065
"(1, 4, 8, 10, 11, 12)",0.17908363342285155
"(3, 4, 9, 10, 11)",0.17867310643196105
"(1, 2, 4, 7, 11)",0.17842713594436646
"(1, 2, 3, 6, 9, 10, 11)",0.1781055212020874
"(1, 3, 7, 8, 10)",0.17312604188919067
"(1, 2, 3, 5, 9, 10, 11)",0.17266696691513062
"(7, 8, 11)",0.17240282297135712
"(2, 5, 6, 7)",0.17114313840866088
"(2, 5, 6, 7, 11)",0.1709579348564148
"(2, 7, 9)",0.16971553564071656
"(1, 4, 7, 9, 10)",0.16805920600891114
"(2, 5, 6, 7, 9, 11)",0.16719890832901002
"(4, 7, 9, 10, 11)",0.16468682289123535
"(4, 5, 7, 9, 10, 11)",0.1635023236274719
"(2, 6, 7, 8, 9)",0.16197925806045532
"(4, 6, 7, 11)",0.1609807252883911
"(2, 4, 5, 6, 7, 9, 11)",0.15961027145385742
"(1, 7, 8, 11)",0.15419530868530723
"(4, 6, 10)",0.15301236212253572
"(2, 3, 5, 7)",0.1461013674736023
"(2, 3, 5, 7, 11)",0.141421377658844
"(1, 2, 3, 4, 7, 9, 10, 11)",0.14120470881462097
"(2, 3, 5, 7, 8, 11)",0.13476442098617553
"(2, 3, 4, 5, 7, 8, 11)",0.12786595821380614
"(8, 11, 12)",0.12395471334457397
"(1, 2, 8)",0.12149111032485962
"(1, 2, 8, 10)",0.1209842324256897
